DI1_4026_rid+patent_abstract_67174_rid
DI1_267_rid+patent_abstract_145203_rid
DI1_267_rid+patent_abstract_155435_rid
DI1_267_rid+patent_abstract_135206_rid
DI1_1650_rid+patent_abstract_31370_rid
DI1_800_rid+patent_abstract_84325_rid
DI1_2387_rid+patent_abstract_110398_rid
DI1_267_rid+patent_abstract_65194_rid
DI1_267_rid+patent_abstract_145902_rid
DI1_325_rid+patent_abstract_160140_rid
DI1_4079_rid+patent_abstract_141435_rid
DI1_3173_rid+patent_abstract_94051_rid
DI1_1650_rid+patent_abstract_52505_rid
DI1_1783_rid+patent_abstract_46752_rid
DI1_325_rid+patent_abstract_39460_rid
DI1_784_rid+patent_abstract_85573_rid
DI1_325_rid+patent_abstract_153187_rid
DI1_1610_rid+patent_abstract_36867_rid
DI1_3815_rid+patent_abstract_75803_rid
DI1_3815_rid+patent_abstract_44436_rid
DI1_4342_rid+patent_abstract_160297_rid
DI1_267_rid+patent_abstract_146737_rid
DI1_1650_rid+patent_abstract_47409_rid
DI1_2295_rid+patent_abstract_85053_rid
DI1_1796_rid+DI1_2724_rid+patent_abstract_155920_rid
DI1_1105_rid+DI1_1683_rid+DI1_2096_rid+DI1_2185_rid+DI1_4181_rid+DI1_542_rid+patent_abstract_132386_rid
DI1_3231_rid+patent_abstract_62158_rid
DI1_267_rid+patent_abstract_150942_rid
DI1_1225_rid+patent_abstract_108521_rid
DI1_2724_rid+patent_abstract_151670_rid
DI1_4079_rid+patent_abstract_161899_rid
DI1_3440_rid+patent_abstract_92076_rid
DI1_267_rid+patent_abstract_147260_rid
DI1_2724_rid+patent_abstract_147291_rid
DI1_2346_rid+patent_abstract_115611_rid
DI1_267_rid+patent_abstract_153226_rid
DI1_2281_rid+patent_abstract_64842_rid
DI1_2724_rid+patent_abstract_153216_rid
DI1_267_rid+patent_abstract_156076_rid
DI1_1796_rid+DI1_2724_rid+patent_abstract_151706_rid
DI1_2387_rid+patent_abstract_34042_rid
DI1_1650_rid+patent_abstract_44503_rid
DI1_4313_rid+patent_abstract_120066_rid
DI1_2387_rid+patent_abstract_87516_rid
DI1_2601_rid+patent_abstract_105687_rid
DI1_325_rid+patent_abstract_44515_rid
DI1_4473_rid+patent_abstract_79567_rid
DI1_1819_rid+patent_abstract_123633_rid
DI1_3631_rid+patent_abstract_102646_rid
DI1_1547_rid+patent_abstract_126794_rid
DI1_656_rid+patent_abstract_114223_rid
DI1_267_rid+patent_abstract_143734_rid
DI1_1650_rid+patent_abstract_42666_rid
DI1_2424_rid+patent_abstract_100462_rid
DI1_3815_rid+patent_abstract_80220_rid
DI1_3815_rid+patent_abstract_144542_rid
DI1_1650_rid+patent_abstract_49971_rid
DI1_901_rid+patent_abstract_81815_rid
DI1_325_rid+patent_abstract_146096_rid
DI1_267_rid+patent_abstract_147765_rid
DI1_4079_rid+patent_abstract_118845_rid
DI1_2724_rid+patent_abstract_157712_rid
DI1_1105_rid+DI1_1683_rid+DI1_2096_rid+DI1_2185_rid+DI1_4181_rid+DI1_542_rid+patent_abstract_92616_rid
DI1_1650_rid+patent_abstract_43010_rid
DI1_3173_rid+patent_abstract_72546_rid
DI1_267_rid+patent_abstract_162409_rid
DI1_913_rid+patent_abstract_91259_rid
DI1_173_rid+patent_abstract_79044_rid
DI1_1650_rid+patent_abstract_55860_rid
DI1_3941_rid+patent_abstract_92858_rid
DI1_1783_rid+patent_abstract_58280_rid
DI1_3231_rid+patent_abstract_154283_rid
DI1_3815_rid+patent_abstract_70804_rid
DI1_325_rid+patent_abstract_53213_rid
DI1_4026_rid+patent_abstract_61924_rid
DI1_325_rid+patent_abstract_82937_rid
DI1_1117_rid+patent_abstract_57578_rid
DI1_325_rid+patent_abstract_27911_rid
DI1_1959_rid+patent_abstract_136521_rid
DI1_3777_rid+patent_abstract_43822_rid
DI1_688_rid+patent_abstract_32710_rid
DI1_2724_rid+patent_abstract_143744_rid
DI1_4079_rid+patent_abstract_44001_rid
DI1_4026_rid+patent_abstract_125429_rid
DI1_20_rid+patent_abstract_81525_rid
DI1_267_rid+patent_abstract_145321_rid
DI1_3815_rid+patent_abstract_97175_rid
DI1_1784_rid+patent_abstract_93376_rid
DI1_1650_rid+patent_abstract_66575_rid
DI1_3941_rid+patent_abstract_97372_rid
DI1_267_rid+patent_abstract_140696_rid
DI1_913_rid+patent_abstract_91258_rid
DI1_901_rid+patent_abstract_112677_rid
DI1_325_rid+patent_abstract_34441_rid
DI1_3516_rid+patent_abstract_118163_rid
DI1_3303_rid+patent_abstract_39764_rid
DI1_1650_rid+patent_abstract_66340_rid
DI1_267_rid+patent_abstract_142706_rid
DI1_4340_rid+patent_abstract_160689_rid
DI1_534_rid+patent_abstract_107389_rid
DI1_267_rid+patent_abstract_154719_rid
DI1_267_rid+patent_abstract_145342_rid
DI1_1117_rid+patent_abstract_19931_rid
DI1_1796_rid+DI1_2724_rid+patent_abstract_144375_rid
DI1_1105_rid+DI1_1683_rid+DI1_2096_rid+DI1_2185_rid+DI1_4181_rid+DI1_542_rid+patent_abstract_92615_rid
DI1_2724_rid+patent_abstract_52413_rid
DI1_2724_rid+patent_abstract_141611_rid
DI1_3231_rid+patent_abstract_118672_rid
DI1_2724_rid+patent_abstract_149301_rid
DI1_3316_rid+patent_abstract_108512_rid
DI1_1796_rid+DI1_2724_rid+patent_abstract_8474_rid
DI1_3173_rid+patent_abstract_148589_rid
DI1_3644_rid+patent_abstract_103144_rid
DI1_3173_rid+patent_abstract_137232_rid
DI1_2295_rid+patent_abstract_85052_rid
DI1_267_rid+patent_abstract_155436_rid
DI1_3516_rid+patent_abstract_81606_rid
DI1_2875_rid+patent_abstract_148555_rid
DI1_267_rid+patent_abstract_158204_rid
DI1_3815_rid+patent_abstract_93649_rid
DI1_150_rid+patent_abstract_153763_rid
DI1_3815_rid+patent_abstract_57497_rid
DI1_4026_rid+patent_abstract_114368_rid
DI1_3941_rid+patent_abstract_72981_rid
DI1_4266_rid+patent_abstract_162654_rid
DI1_606_rid+patent_abstract_81974_rid
DI1_3631_rid+patent_abstract_102645_rid
DI1_3631_rid+patent_abstract_79692_rid
DI1_2724_rid+patent_abstract_152519_rid
DI1_4139_rid+patent_abstract_111691_rid
DI1_1547_rid+patent_abstract_126793_rid
DI1_267_rid+patent_abstract_145381_rid
DI1_959_rid+patent_abstract_69285_rid
DI1_4205_rid+patent_abstract_94675_rid
DI1_3941_rid+patent_abstract_92859_rid
DI1_267_rid+patent_abstract_139277_rid
DI1_3941_rid+patent_abstract_88189_rid
DI1_1783_rid+patent_abstract_9671_rid
DI1_325_rid+patent_abstract_6717_rid
DI1_3815_rid+patent_abstract_17995_rid
DI1_267_rid+patent_abstract_159154_rid
DI1_1783_rid+patent_abstract_59927_rid
DI1_3815_rid+patent_abstract_101495_rid
DI1_1784_rid+patent_abstract_93378_rid
DI1_267_rid+patent_abstract_145284_rid
DI1_4026_rid+patent_abstract_67173_rid
DI1_52_rid+patent_abstract_126776_rid
DI1_325_rid+patent_abstract_67320_rid
