1986	5	0
1987	8	0
1988	18	0
1989	26	5
1990	36	5
1991	58	1
1992	39	7
1993	21	7
1994	26	12
1995	80	17
1996	73	21
1997	157	34
1998	190	51
1999	217	52
2000	216	51
2001	252	37
2002	754	38
2003	588	44
2004	484	36
2005	384	22
2006	40	7
2007	35	2
2008	77	9
2009	54	7
2010	46	13
2011	41	14
2012	62	6
2013	25	1
2014	41	9
2015	46	8
